#F diff_pat.dat
#S 1 diff_pat run
#C results of diff_pat run
#N 7
#L  Th-ThB{in} [deg]  Th-ThB{out} [deg]  phase_p[rad]  phase_s[rad]  Circ Polariz  p-polarized  s-polarized
-0.10753769E-02  0.10753839E-02   2.4640250       5.9920008      0.15729057E-01  0.52789714E-01  0.33002021E-01
-0.10552764E-02  0.10552832E-02   1.9667196      0.85835330E-01  0.18137859E-01  0.70197858E-01  0.51676661E-02
-0.10351759E-02  0.10351824E-02   1.4740728      0.95353745      0.17530911E-01  0.53025081E-01  0.23432184E-01
-0.10150754E-02  0.10150817E-02   1.0693461      0.65193029      0.14933139E-01  0.18196543E-01  0.74567047E-01
-0.99497487E-03  0.99498090E-03   1.9750304      0.20540234      0.13428799E-01  0.16394797E-02  0.11445956    
-0.97487437E-03  0.97488016E-03   2.5704260       6.0264573      0.15272259E-01  0.22632269E-01  0.10773758    
-0.95477387E-03  0.95477942E-03   2.1505986       5.6154752      0.19649828E-01  0.63586811E-01  0.60167906E-01
-0.93467337E-03  0.93467869E-03   1.6599299       5.5195499      0.23276458E-01  0.86042743E-01  0.14547868E-01
-0.91457286E-03  0.91457796E-03   1.1719127      0.29285893      0.23379068E-01  0.68044854E-01  0.13543306E-01
-0.89447236E-03  0.89447723E-03  0.76253747      0.23821020      0.20343108E-01  0.26565996E-01  0.62154626E-01
-0.87437186E-03  0.87437652E-03   1.2693306       6.1195830      0.17530827E-01  0.25560432E-02  0.12255110    
-0.85427136E-03  0.85427580E-03   2.1935920       5.6636796      0.18335557E-01  0.22173537E-01  0.14567127    
-0.83417085E-03  0.83417509E-03   1.8174409       5.2201615      0.23077388E-01  0.70992767E-01  0.11255017    
-0.81407035E-03  0.81407439E-03   1.3385433       4.8801694      0.28548127E-01  0.10611902      0.50636131E-01
-0.79396985E-03  0.79397369E-03  0.85229505       5.1386041      0.30688859E-01  0.95543918E-01  0.11888030E-01
-0.77386935E-03  0.77387299E-03  0.41721455       5.8893340      0.28114012E-01  0.48428656E-01  0.31048545E-01
-0.75376884E-03  0.75377230E-03  0.36417987       5.6705613      0.23429158E-01  0.81656945E-02  0.97884093E-01
-0.73366834E-03  0.73367162E-03   1.6578310       5.2543706      0.21170810E-01  0.14075083E-01  0.16492059    
-0.71356784E-03  0.71357094E-03   1.4396513       4.8016113      0.24063699E-01  0.65970552E-01  0.18370536    
-0.69346734E-03  0.69347027E-03  0.98974301       4.3663089      0.30693343E-01  0.12312747      0.14115758    
-0.67336683E-03  0.67336960E-03  0.50715203       4.0312242      0.36501922E-01  0.13863854      0.68994293E-01
-0.65326633E-03  0.65326893E-03  0.42475808E-01   4.1537255      0.37302963E-01  0.99455058E-01  0.20571997E-01
-0.63316583E-03  0.63316827E-03   5.9745801       4.8224428      0.32530347E-01  0.38116639E-01  0.33259632E-01
-0.61306533E-03  0.61306762E-03  0.20736739       4.6958933      0.25722357E-01  0.67379359E-02  0.10328647    
-0.59296482E-03  0.59296697E-03  0.89664130       4.3104323      0.21935648E-01  0.35173003E-01  0.18926617    
-0.57286432E-03  0.57286632E-03  0.57304547       3.8653427      0.24082321E-01  0.10721622      0.23997925    
-0.55276382E-03  0.55276568E-03  0.11711634       3.4152326      0.30859360E-01  0.17290460      0.22665072    
-0.53266332E-03  0.53266504E-03   5.9221045       3.0009256      0.37641813E-01  0.18611380      0.15926837    
-0.51256281E-03  0.51256441E-03   5.4630778       2.7104520      0.39563214E-01  0.13823198      0.78734153E-01
-0.49246231E-03  0.49246379E-03   5.0984185       2.8279183      0.34603800E-01  0.63711493E-01  0.32112165E-01
-0.47236181E-03  0.47236317E-03   5.2277821       3.2465077      0.24714192E-01  0.15470289E-01  0.46959332E-01
-0.45226131E-03  0.45226255E-03   6.0228647       3.1289578      0.14463054E-01  0.29303362E-01  0.11876806    
-0.43216080E-03  0.43216194E-03   5.8511747       2.7654167      0.82786083E-02  0.10182192      0.21613069    
-0.41206030E-03  0.41206134E-03   5.4350796       2.3268682      0.80395980E-02  0.19460099      0.29818120    
